title,description,nace_label
"['production', 'employeein', 'rolling', 'operation', 'hot', 'strip', 'mill']","['task', 'responsible', 'plant', 'monitoring', 'control', 'activity', 'rolling', 'train', 'coiler', 'hot', 'strip', 'mill', 'carry', 'setup', 'work', 'changing', 'work', 'backup', 'roll', 'carry', 'quality', 'assessment', 'hot', 'strip', 'work', 'simple', 'maintenance', 'activity', 'alternating', 'use', 'different', 'workplace', 'rolling', 'mill', 'one', 'task', 'carry', 'crane', 'driving', 'activity', 'work', 'interdisciplinary', 'team', 'show', 'high', 'degree', 'personal', 'responsibility', 'profile', 'completed', 'training', 'process', 'mechanic', 'mechatronics', 'technician', 'comparable', 'subject', 'several', 'year', 'experience', 'controlling', 'rolling', 'andor', 'coiling', 'system', 'crane', 'forklift', 'license', 'good', 'technical', 'understanding', 'one', 'strength', 'characterized', 'independent', 'goaloriented', 'way', 'working', 'commitment', 'flexibility', 'willingness', 'work', 'rotating', 'shift', 'completes', 'profile', 'thats', 'offer', 'thyssenkrupp', 'steel', 'find', 'freedom', 'broaden', 'horizon', 'thanks', 'flexible', 'working', 'time', 'model', 'international', 'team', 'wide', 'range', 'individual', 'training', 'option', 'give', 'top', 'priority', 'health', 'safety', 'work', 'enable', 'employee', 'work', 'u', 'act', 'safety', 'healthconscious', 'manner', 'collegial', 'cooperation', 'respect', 'dealing', 'found', 'u', '200', 'year', 'important', 'u', 'apply', 'quoting', 'job', 'title', 'reference', 'number', 'jr0000011281', 'subject', 'line', 'contact', 'look', 'forward', 'receiving', 'complete', 'application', 'document', 'possible', 'starting', 'date', 'via', 'online', 'application', 'form', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['manufacturing']"
"['engineer', 'material', 'technology', 'development', 'coldrolled', 'surfacetreated', 'steel']","['task', 'work', 'varied', 'area', 'responsibility', 'development', 'highstrength', 'coldrolled', 'product', 'disproportionately', 'crossdepartmental', 'cooperation', 'thus', 'exciting', 'insight', 'almost', 'area', 'company', 'lead', 'development', 'project', 'interdisciplinary', 'project', 'team', 'accompany', 'new', 'product', 'idea', 'series', 'production', 'oversee', 'development', 'new', 'product', 'along', 'entire', 'process', 'chain', 'starting', 'steel', 'work', 'galvanizing', 'line', 'annealing', 'unit', 'necessary', 'draw', 'extensive', 'range', 'laboratory', 'pilot', 'system', 'freedom', 'take', 'initiative', 'come', 'new', 'idea', 'work', 'independently', 'involved', 'international', 'cooperation', 'research', 'institute', 'university', 'competitor', 'represent', 'u', 'convention', 'conference', 'steadily', 'growing', 'portfolio', 'contribute', 'longterm', 'success', 'growth', 'field', 'highstrength', 'steel', 'important', 'building', 'block', 'sustainable', 'co2', 'reduction', 'profile', 'degree', 'material', 'science', 'physic', 'knowledge', 'steel', 'production', 'knowledge', 'material', 'attracted', 'challenge', 'finding', 'solution', 'complex', 'materialrelated', 'issue', 'developing', 'new', 'product', 'establishing', 'market', 'creative', 'idea', 'much', 'demand', 'structured', 'analytical', 'approach', 'enjoy', 'working', 'dynamic', 'motivated', 'team', 'win', 'others', 'idea', 'communicate', 'result', 'way', 'generally', 'understandable', 'good', 'knowledge', 'english', 'advantage', 'thats', 'offer', 'thyssenkrupp', 'steel', 'find', 'freedom', 'broaden', 'horizon', 'thanks', 'flexible', 'working', 'time', 'model', 'international', 'team', 'wide', 'range', 'individual', 'training', 'option', 'give', 'top', 'priority', 'health', 'safety', 'work', 'enable', 'employee', 'work', 'u', 'act', 'safety', 'healthconscious', 'manner', 'collegial', 'cooperation', 'respect', 'dealing', 'found', 'u', '200', 'year', 'important', 'u', 'apply', 'quoting', 'job', 'title', 'reference', 'number', 'jr0000011244', 'subject', 'line', 'contact', 'look', 'forward', 'receiving', 'complete', 'application', 'document', 'possible', 'starting', 'date', 'via', 'online', 'application', 'form', 'question', 'position', 'application', 'process', 'please', 'contact', 'u', 'pascal', 'munsbeck', 'email', 'pascalmunsbeckthyssenkruppcom', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['manufacturing']"
"['project', 'manager', 'engineering']","['task', 'parallel', 'thorough', 'induction', 'quickly', 'assume', 'direct', 'project', 'responsibility', 'independently', 'responsible', 'processing', 'international', 'customer', 'inquiry', 'construct', 'wide', 'variety', 'bearing', 'design', 'geometry', 'wide', 'variety', 'application', 'furthermore', 'detailed', 'calculation', 'raceway', 'ring', 'screw', 'gear', 'well', 'creation', 'condensed', 'stiffness', 'matrix', 'part', 'varied', 'area', 'responsibility', 'addition', 'evaluate', 'requirement', 'implement', 'technical', 'offer', 'preparation', 'present', 'result', 'obtained', 'deviation', 'customer', 'specification', 'internally', 'externally', 'profile', 'completed', 'bachelor', 'master', 'degree', 'mechanical', 'engineering', 'quickly', 'successfully', 'good', 'knowledge', 'german', 'english', 'spoken', 'written', 'indepth', 'knowledge', 'standard', 'pc', 'application', 'm', 'office', 'erp', 'systemsap', 'experience', 'dealing', 'common', 'cad', 'system', 'preferably', 'siemens', 'nx', 'would', 'also', 'like', 'initial', 'experience', 'field', 'fem', 'preferably', 'ansys', 'ideally', 'already', 'professional', 'experience', 'technical', 'quotation', 'processing', 'assume', 'willing', 'travel', 'business', 'germany', 'abroad', 'resultoriented', 'way', 'working', 'characterized', 'team', 'spirit', 'flexibility', 'independence', 'commitment', 'completes', 'profile', 'advantage', 'u', 'u', 'find', 'freedom', 'broaden', 'horizon', 'cooperation', 'designed', 'long', 'term', 'flexible', 'working', 'hour', '50', 'home', 'office', 'share', 'possible', 'competitive', 'remuneration', 'individual', 'development', 'offer', 'training', 'education', 'opportunity', 'eg', 'via', 'thyssenkrupp', 'academy', 'outstanding', 'company', 'pension', 'plan', 'highest', 'standard', 'occupational', 'safety', 'health', 'contact', 'thyssenkrupp', 'rothe', 'erde', 'germany', 'gmbhmichael', 'roßnerhuman', 'resource', 'lippstadtbeckumer', 'straße', '8759555', 'lippstadttel', '02941', '741', '3939', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['professional', 'scientific', 'technical', 'activity']"
"['project', 'manager', 'iverse']","['task', 'project', 'manager', 'take', 'partial', 'project', 'management', 'national', 'project', 'involved', 'setting', 'implementing', 'claim', 'management', 'lead', 'project', 'team', 'also', 'enforce', 'claim', 'customer', 'subcontractor', 'handle', 'national', 'contract', 'subcontract', 'ensuring', 'cooperation', 'organizational', 'unit', 'also', 'one', 'task', 'addition', 'control', 'coordinate', 'partner', 'subcontractor', 'responsible', 'opportunity', 'risk', 'management', 'profile', 'successfully', 'completed', 'degree', 'business', 'administration', 'engineering', 'similar', 'subject', 'offer', 'good', 'basis', 'also', 'demonstrate', 'business', 'knowledge', 'already', 'gained', 'experience', 'project', 'management', 'familiar', 'atlas', 'claimrisk', 'management', 'process', 'characterized', 'communication', 'skill', 'selfconfident', 'demeanor', 'addition', 'work', 'resultoriented', 'strong', 'assertiveness', 'enjoy', 'occasional', 'business', 'trip', 'advantage', 'u', 'atlas', 'elektronik', 'offer', 'exemplary', 'education', 'offer', 'addition', 'numerous', 'opportunity', 'excellent', 'career', 'opportunity', 'least', 'connection', 'thyssenkrupp', 'modern', 'social', 'benefit', 'crèche', 'subsidy', 'job', 'ticket', 'sport', 'offer', 'health', 'promotion', 'modern', 'highly', 'flexible', 'working', 'time', 'model', '50', 'home', 'office', 'mobile', 'work', 'natural', 'offer', 'addition', 'secure', 'job', 'contact', 'thomas', 'becker', 'senior', 'recruiter', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['professional', 'scientific', 'technical', 'activity']"
"['working', 'student']","['task', 'role', 'working', 'student', 'support', 'team', 'technical', 'application', 'engineering', 'area', 'responsibility', 'includes', 'development', 'support', 'existing', 'new', 'software', 'small', 'interdisciplinary', 'team', 'take', 'organizational', 'administrative', 'task', 'thus', 'relieve', 'team', 'profile', 'registered', 'student', 'focus', 'business', 'informatics', 'engineering', 'good', 'skill', 'mastered', 'common', 'm', 'office', 'application', 'current', 'programming', 'language', 'convince', 'around', 'high', 'degree', 'diligence', 'reliability', 'structured', 'way', 'working', 'openness', 'new', 'diverse', 'task', 'team', 'spirit', 'high', 'communication', 'skill', 'intercultural', 'interest', 'good', 'language', 'skill', 'german', 'english', 'round', 'profile', 'advantage', 'u', 'u', 'go', 'without', 'saying', 'offer', 'best', 'possible', 'condition', 'include', 'among', 'others', 'interesting', 'student', 'job', 'exciting', 'insight', 'group', 'company', 'steep', 'learning', 'curve', 'variety', 'topic', 'challenging', 'activity', 'committed', 'openminded', 'team', 'good', 'professional', 'experience', 'personal', 'professional', 'development', 'flexible', 'working', 'hour', 'optimal', 'compatibility', 'study', 'job', 'possibility', 'mobile', 'work', 'subsidized', 'canteen', 'good', 'public', 'transport', 'connection', 'free', 'parking', 'opportunity', 'contribute', 'individual', 'strength', 'idea', 'thyssenkrupp', 'internal', 'health', 'campaign', 'collegial', 'cooperation', 'respect', 'dealing', 'found', 'u', '200', 'year', 'important', 'u', 'apply', 'online', 'contact', 'janina', 'luff', 'thats', 'offer', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['professional', 'scientific', 'technical', 'activity']"
"['junior', 'solution', 'architect', 'iverse']","['task', 'role', 'sap', 'junior', 'consultant', 'support', 'u', 'actively', 'helping', 'shape', 'future', 'solution', 'area', 'finance', 'controlling', 'monitor', 'optimize', 'existing', 'sap', 'application', 'process', 'fi', 'co', 'module', 'technical', 'supervision', 'team', 'leader', 'area', 'work', 'topic', 'contact', 'specialist', 'department', 'analyze', 'reported', 'incident', 'sap', 'fico', 'environment', 'learn', 'work', 'project', 'especially', 'description', 'technical', 'concept', 'technical', 'implementation', 'sap', 'involved', 'assigning', 'sap', 'authorization', 'user', 'administration', 'take', 'initial', 'subproject', 'management', 'simpler', 'project', 'support', 'project', 'management', 'role', 'pmo', 'project', 'management', 'office', 'profile', 'successfully', 'completed', 'degree', 'field', 'business', 'informaticscomputer', 'science', 'comparable', 'career', 'basic', 'knowledge', 'customizing', 'one', 'saprelevant', 'module', 'ideally', 'knowledge', 'structure', 'operation', 'serviceoriented', 'saperp', 'landscape', 'good', 'analytical', 'skill', 'strong', 'customer', 'goal', 'orientation', 'stand', 'distinctive', 'social', 'skill', 'high', 'resilience', 'ability', 'deal', 'conflict', 'good', 'knowledge', 'spoken', 'written', 'english', 'enjoy', 'occasional', 'national', 'international', 'business', 'trip', 'advantage', 'u', 'collegial', 'cooperation', 'respect', 'dealing', 'found', 'u', '200', 'year', 'important', 'u', 'apply', 'online', 'flexible', 'working', 'time', 'model', 'ergonomic', 'workstation', 'company', 'pension', 'scheme', 'highly', 'subsidized', 'employer', 'comprehensive', 'range', 'internal', 'external', 'training', 'opportunity', 'subsidized', 'balanced', 'lunch', 'menu', 'canteen', 'snack', 'vending', 'machine', 'discount', 'various', 'shop', 'partner', 'contact', 'thyssenkrupp', 'automotive', 'body', 'solution', 'patricia', 'kaeppel', 'people', 'manager', 'tel', '07131', '1569', '17349', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['professional', 'scientific', 'technical', 'activity']"
"['robot', 'programmer', 'service', 'area', 'iverse']","['task', 'responsible', 'creation', 'adaptation', 'robot', 'program', 'according', 'customer', 'standard', 'context', 'small', 'mediumsized', 'project', 'carry', 'commissioning', 'error', 'analysis', 'program', 'inhouse', 'customer', 'optimize', 'system', 'term', 'quality', 'availability', 'cycle', 'time', 'close', 'cooperation', 'plc', 'programmer', 'process', 'technician', 'adapt', 'application', 'software', 'carry', 'process', 'check', 'plant', 'safety', 'responsible', 'collisionfree', 'program', 'create', 'robot', 'safety', 'documentation', 'responsible', 'diagnosing', 'correcting', 'robot', 'process', 'malfunction', 'technical', 'contact', 'person', 'project', 'management', 'customer', 'train', 'customer', 'area', 'production', 'maintenance', 'profile', 'successfully', 'completed', 'training', 'metal', 'electrical', 'profession', 'appropriate', 'training', 'alternatively', 'degree', 'electricalautomation', 'technologymechatronics', 'professional', 'experience', 'area', 'robot', 'programming', 'preferably', 'area', 'shell', 'production', 'particular', 'specification', 'vas', 'integra', 'familiar', 'control', 'abb', 'kuka', 'fanuc', 'create', 'project', 'accompany', 'final', 'acceptance', 'characterized', 'knowledge', 'joining', 'technique', 'used', 'car', 'body', 'construction', 'willing', 'learn', 'new', 'system', 'eg', 'field', 'process', 'technology', 'cameraguided', 'system', 'etc', 'confident', 'dealing', 'm', 'office', 'characterized', 'ability', 'work', 'team', 'well', 'independent', 'way', 'working', 'driver', 'license', 'willing', 'travel', 'internationally', 'business', 'good', 'written', 'spoken', 'german', 'english', 'skill', 'advantage', 'u', 'collegial', 'cooperation', 'respect', 'dealing', 'found', 'u', '200', 'year', 'important', 'u', 'apply', 'online', 'flexible', 'working', 'time', 'model', 'ergonomic', 'workstation', 'company', 'pension', 'scheme', 'highly', 'subsidized', 'employer', 'comprehensive', 'range', 'internal', 'external', 'training', 'opportunity', 'subsidized', 'balanced', 'lunch', 'menu', 'canteen', 'snack', 'vending', 'machine', 'discount', 'various', 'shop', 'partner', 'contact', 'thyssenkrupp', 'automotive', 'body', 'solution', 'patricia', 'kaeppel', 'people', 'manager', 'phone', '49', '7131', '1569', '17513', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['professional', 'scientific', 'technical', 'activity']"
"['apprenticeship', 'manwoman', 'retail', 'kierspe']","['job', 'description', 'interested', 'cant', 'wait', 'apprenticeship', 'jysk', 'mean', 'valuable', 'team', 'member', 'right', 'start', 'constantly', 'learn', 'something', 'new', 'take', 'responsibility', 'lot', 'fun', 'apply', 'apprenticeship', 'starting', 'august', '1st', '2023', 'offer', 'team', 'back', 'honesty', 'respect', 'colleague', 'customer', 'core', 'jysk', 'value', 'httpsjobsjyskdedewirsindjysk', 'attractive', 'training', 'allowance', '1st', 'year', 'training', '96000', '2nd', 'year', 'training', '106000', '3rd', 'year', 'training', '121000', 'salesbased', 'bonus', 'payment', 'taxfree', 'salary', 'extra', 'benefit', 'card', '25month', 'additional', 'holiday', 'christmas', 'bonus', 'flexible', 'working', 'hour', '375', 'hour', 'week', '20', 'employee', 'discount', 'discount', 'partner', 'online', 'shop', 'fitness', 'studio', '36', 'day', 'holiday', 'week', 'free', 'saturday', 'per', 'month', '1st', 'year', 'training', 'company', 'pension', 'scheme', 'discounted', 'pension', 'benefit', 'opportunity', 'personal', 'professional', 'development', 'eg', 'taking', 'responsibility', 'area', 'support', 'feedback', 'experienced', 'instructor', 'store', 'good', 'chance', 'taken', 'successful', 'final', 'exam', 'advancement', 'career', 'opportunity', 'training', 'jysk', 'trainee', 'jysk', 'store', 'checkout', 'store', 'good', 'train', 'become', 'sale', 'professional', 'inspires', 'customer', 'ensures', 'unforgettable', 'shopping', 'experience', 'get', 'know', 'process', 'store', 'area', 'ordering', 'warehouse', 'management', 'monthly', 'personal', 'meeting', 'receive', 'feedback', 'progress', 'potential', 'trainingrelated', 'topic', 'make', 'sure', 'grow', 'professionally', 'personally', 'u', 'contact', 'trainee', 'great', 'mentor', 'qualified', 'trainer', 'bring', 'successful', 'completion', 'school', 'enthusiasm', 'lifestyle', 'decoration', 'drive', 'team', 'spirit', 'enjoy', 'working', 'people', 'desire', 'get', 'involved', 'help', 'shape', 'thing', 'u', 'believe', 'people', 'key', 'success', 'grown', 'single', 'store', '1979', '3000', 'store', 'worldwide', 'today', 'therefore', 'concern', 'offer', 'development', 'advancement', 'opportunity', 'within', 'jysk', 'note', 'job', 'advertisement', 'masculine', 'form', 'address', 'used', 'reason', 'better', 'readability', 'female', 'diverse', 'form', 'always', 'included', 'people', 'diverse', 'people', 'welcome', 'jysk', 'regardless', 'gender', 'age', 'religion', 'disability', 'ethnic', 'origin', 'sexual', 'identity', 'information', 'visit', 'career', 'page', 'httpsjobsjyskde']","['wholesale', 'retail', 'trade', 'repair', 'motor', 'vehicle', 'motorcycle']"
"['clerk', 'purchasing', 'initially', 'limited', 'month']","['task', 'processing', 'good', 'receipt', 'document', 'posting', 'good', 'receipt', 'sap', 'planning', 'coordination', 'incoming', 'good', 'disposition', 'support', 'checking', 'posting', 'incoming', 'invoice', 'general', 'administrative', 'office', 'work', 'filing', 'copying', 'scanning', 'processing', 'incoming', 'mail', 'profile', 'successfully', 'completed', 'commercial', 'vocational', 'training', 'good', 'handling', 'm', 'office', 'package', 'basic', 'knowledge', 'sap', 'advantage', 'mandatory', 'good', 'knowledge', 'german', 'good', 'grasp', 'reliable', 'careful', 'way', 'working', 'dont', 'meet', 'criterion', 'job', 'advertisement', 'still', 'want', 'part', 'generationtk', 'pleased', 'meet', 'advantage', 'u', 'friendly', 'open', 'working', 'atmosphere', 'hierarchical', 'level', 'attractive', 'social', 'benefit', 'eg', 'excellent', 'company', 'pension', 'plan', 'participation', 'groupwide', 'health', 'campaign', 'flexible', 'working', 'hour', 'mobile', 'working', 'good', 'professional', 'personal', 'development', 'opportunity', 'team', 'company', 'group', 'company', 'piqued', 'interest', 'look', 'forward', 'receiving', 'online', 'application', 'via', 'apply', 'button', 'contact', 'laura', 'schilling', 'sourcing', 'recruitingtel', '0201', '844', '534582', 'kindly', 'ask', 'company', 'direct', 'recruitment', 'sector', 'refrain', 'inquiry', 'thats', 'offer', 'value', 'diversity', 'therefore', 'welcome', 'application', 'regardless', 'gender', 'nationality', 'ethnic', 'social', 'background', 'religionbelief', 'disability', 'age', 'sexual', 'orientation', 'identity']","['administrative', 'support', 'service', 'activity']"
"['project', 'manager', 'li', 'lims']","['looking', 'new', 'challenge', 'software', 'development', 'want', 'regionally', 'independent', 'exciting', 'customer', 'healthcare', 'sector', 'health', 'medicine', 'right', 'company', '60', 'employee', 'mediumsized', 'company', 'stand', 'optimal', 'tailormade', 'solution', 'form', 'clientserver', 'mobile', 'web', 'solution', 'using', 'cnet', 'java', 'area', 'project', 'management', 'looking', 'project', 'manager', 'li', 'lims', 'direct', 'placement', 'fulltime', 'location', '100', 'remote', 'task', 'plan', 'control', 'coordinate', 'software', 'development', 'project', 'selfdeveloped', 'standard', 'solution', 'individually', 'tailored', 'customer', 'kickoff', 'implementation', 'always', 'eye', 'time', 'management', 'know', 'high', 'budget', 'milestone', 'pending', 'interested', 'agile', 'classic', 'project', 'management', 'development', 'method', 'close', 'contact', 'management', 'customer', 'developer', 'stakeholder', 'bring', 'degree', 'field', 'business', 'administration', 'computer', 'science', 'andor', 'medical', 'technology', 'equivalent', 'qualification', 'first', 'several', 'year', 'professional', 'experience', 'project', 'management', 'ideally', 'area', 'laboratory', 'information', 'management', 'system', 'li', 'lims', 'andor', 'medical', 'technology', 'familiar', 'current', 'standard', 'hl7', 'ihe', 'fhir', 'snowmed', 'ldt', 'gdt', 'etc', 'involved', 'organization', 'planning', 'implementation', 'complex', 'project', 'preferably', 'international', 'context', 'good', 'communication', 'skill', 'speak', 'german', 'fluently', 'english', 'advantage', 'offer', 'salary', '50000', '75000', 'eur', 'working', 'time', 'full', 'time', 'contract', 'permanent', 'employment', 'direct', 'placement', 'benefit', '100', 'remote', 'engagement', 'home', 'stateoftheart', 'equipment', 'work', 'broad', 'meaningful', 'area', 'responsibility', 'field', 'healthcare', 'health', 'medicine', 'wep', 'wep', 'first', 'point', 'contact', 'looking', 'new', 'job', 'want', 'simple', 'transparent', 'process', 'initial', 'telephone', 'personal', 'conversation', 'one', 'branch', 'talk', 'three', 'point', 'resume', 'search', 'new', 'job', 'usually', 'receive', 'concrete', 'feedback', 'within', 'week', 'accompany', 'throughout', 'entire', 'application', 'process', 'new', 'family', 'member', 'wep', 'rely', 'u', 'simple', 'open', 'appreciative', 'communication', 'also', 'offer', 'exciting', 'referral', 'program', 'reward', 'eur', '1000', 'become', 'part', 'wep', 'family', 'apply', 'today', 'simply', 'cv', 'personal', 'contact', 'position', 'mr', 'christian', 'lembke', 'human', 'resource', 'officer', 'available', '02941', '958', '90', '61', 'welcome', 'come', 'personally', 'branch', 'wep', 'personalservice', 'gmbh', 'playground', 'street', '21', '59555', 'lippstadt', 'write', 'u', 'email', 'werbungweppersonalservicede', 'sm', '0176', '76', '75', '99', '27', 'press', 'apply', 'button', 'apply', 'wep', 'easily', 'find', 'u', 'homepage', 'wwwweppersonalservicede', 'department', 'computer', 'science']","['professional', 'scientific', 'technical', 'activity']"
"['operation', 'electrician', 'technician']","['operation', 'electrician', 'technician', 'progress', 'creates', 'future', 'shape', 'future', 'together', 'u', 'customer', 'global', 'player', 'made', 'name', 'worldwide', 'promoting', 'new', 'technology', 'specially', 'adapted', 'solution', 'drive', 'automation', 'technology', 'proud', '19000', 'employee', '50', 'country', 'involved', 'success', 'offer', 'many', 'interesting', 'professional', 'perspective', 'highgrowth', 'technology', 'sector', 'international', 'company', 'customer', 'think', 'longterm', 'creates', 'pleasant', 'working', 'environment', 'therefore', 'looking', 'fulltime', 'employee', 'complement', 'team', 'industrial', 'electrician', 'technician', 'mfx', 'apply', 'offer', 'attractive', 'performancerelated', 'remuneration', 'company', 'operates', 'futureoriented', 'market', 'international', 'focus', 'varied', 'interesting', 'task', 'wide', 'range', 'product', 'ebike', 'leasing', 'salary', 'conversion', 'employer', 'subsidy', 'direct', 'insurance', 'free', 'parking', 'front', 'front', 'door', 'discounted', 'lunch', 'company', 'restaurant', 'free', 'water', 'fruit', 'holiday', 'bonus', 'christmas', 'bonus', 'regular', 'company', 'event', 'opportunity', 'individual', 'training', 'complete', 'offer', 'task', 'profile', 'optimization', 'plant', 'performance', 'recognizing', 'eliminating', 'error', 'system', 'control', 'record', 'backup', 'machine', 'information', 'installation', 'component', 'carrying', 'regular', 'maintenance', 'inspection', 'work', 'accordance', 'specification', 'bgv', 'a3', 'system', 'building', 'implementation', 'safety', 'regulation', 'operational', 'safety', 'ordinance', 'organization', 'additional', 'spare', 'part', 'strength', 'completed', 'master', 'degree', 'training', 'training', 'field', 'electronics', 'electricity', 'technology', 'similar', 'required', 'independent', 'systematic', 'clearly', 'structured', 'way', 'working', 'well', 'quick', 'grasp', 'required', 'high', 'degree', 'reliability', 'technological', 'passion', 'expected', 'focus', 'quality', 'ability', 'work', 'team', 'also', 'advantageous', 'good', 'knowledge', 'control', 'software', 'siemens', 'fanuc', 'easy', 'm', 'office', 'desirable', 'piqued', 'interest', 'become', 'part', 'firstclass', 'team', 'expert', 'look', 'forward', 'receiving', 'complete', 'application', 'document', 'pdf', 'format', 'including', 'salary', 'expectation', 'preferred', 'starting', 'date', 'email', 'u', 'dont', 'miss', 'chance', 'become', 'part', 'strong', 'group', 'send', 'u', 'application', 'today', 'expert', 'select', 'gmbh', 'team', 'come', 'u', 'look', 'forward', 'getting', 'know']","['manufacturing']"
